LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,LPC_13,LPC_14,LPC_15,LPC_16,LPC_17,LPC_18,LPC_19,LPC_20,LPC_21,LPC_22,LPC_23,LPC_24,LPC_25,LPC_26,LPC_27,LPC_28,LPC_29,LPC_30,LPC_31,Label
1.0,-3.6675553,7.592057,-12.71005,19.02799,-26.05645,33.293552,-40.446144,46.953575,-52.38846,56.609566,-59.399414,60.525604,-59.983322,57.89889,-54.380245,49.727287,-44.29852,38.379097,-32.287968,26.321646,-20.696367,15.633325,-11.261702,7.6480355,-4.839767,2.7701426,-1.3787166,0.5676556,-0.18402834,0.049149502,blues
1.0,-3.9532883,8.364657,-13.803699,20.36889,-27.58694,34.727386,-41.38254,46.93525,-50.932743,53.335815,-54.00938,52.77129,-49.7794,45.416054,-40.02873,33.991932,-27.735798,21.7245,-16.28676,11.620941,-7.822446,4.8661194,-2.7758982,1.5434966,-0.8408918,0.38567698,-0.16441779,0.057487756,0.019770648,-0.016295234,blues
1.0,-3.2624586,6.5734057,-10.870472,16.150953,-22.261482,28.565588,-34.610966,40.208546,-45.184025,49.055946,-51.843983,53.506012,-53.934204,53.034435,-50.8555,47.74401,-43.781216,39.088192,-33.9842,28.782352,-23.600246,18.6476,-14.105761,10.14017,-6.8880515,4.3309584,-2.4752111,1.2451127,-0.47615594,0.116246864,blues
1.0,-3.3005307,6.8550806,-11.613985,17.560686,-24.479261,31.828964,-39.396606,46.76654,-53.45926,59.024097,-63.440025,66.52335,-67.96756,67.73557,-65.9059,62.770607,-58.25829,52.733265,-46.51518,39.8508,-33.081432,26.534695,-20.498932,15.079484,-10.4937725,6.7869797,-4.0140467,2.0707083,-0.8537731,0.24284413,blues
1.0,-3.4245052,6.948814,-11.773608,17.73767,-24.221743,30.885883,-37.566795,43.753582,-49.080166,53.367863,-56.404083,57.97969,-58.061226,56.718872,-54.05543,50.345196,-45.820812,40.69758,-35.195564,29.575281,-24.063362,18.88463,-14.227885,10.210983,-6.952212,4.397539,-2.498829,1.2565367,-0.5205334,0.13448755,blues
1.0,-2.7427983,4.71068,-7.427448,10.718886,-14.339479,18.158009,-22.02155,25.614725,-28.839262,31.590878,-33.67402,34.970516,-35.463535,35.140903,-33.932114,32.055733,-29.584373,26.595066,-23.309872,19.904512,-16.452766,13.158897,-10.156755,7.3980665,-5.154151,3.33181,-1.9297726,0.9845981,-0.38684356,0.10215838,blues
1.0,-2.7654428,4.882919,-7.741548,11.127094,-14.908787,18.884134,-22.91801,26.699306,-30.066471,32.88012,-35.034203,36.386112,-36.87528,36.52292,-35.272366,33.351097,-30.774305,27.668928,-24.273666,20.743992,-17.163702,13.738147,-10.607765,7.7606144,-5.4288263,3.5006042,-2.0524745,1.0639839,-0.422859,0.11599006,blues
1.0,-2.7636144,4.6353955,-7.156241,10.295924,-13.695692,17.204006,-20.724737,23.96984,-26.837482,29.247892,-30.990105,32.017536,-32.332336,31.863523,-30.643358,28.836847,-26.508415,23.75107,-20.755363,17.67565,-14.603975,11.6406355,-8.919451,6.4907436,-4.4826236,2.8592043,-1.6480824,0.8204592,-0.29640278,0.06414169,blues
1.0,-2.7590475,4.606438,-7.147288,10.320913,-13.746041,17.295187,-20.89246,24.255415,-27.221125,29.7059,-31.508387,32.565067,-32.874557,32.37042,-31.068634,29.170317,-26.72801,23.820969,-20.702093,17.520245,-14.357021,11.356443,-8.63525,6.241932,-4.296273,2.729107,-1.5566001,0.78169084,-0.30300164,0.074376516,blues
1.0,-2.8446207,4.942485,-7.673809,11.021316,-14.747964,18.577158,-22.419455,26.027979,-29.200607,31.873392,-33.855556,35.057915,-35.52202,35.126072,-33.86766,31.982042,-29.52899,26.55706,-23.275202,19.901167,-16.5181,13.207777,-10.15782,7.433953,-5.175712,3.3601396,-1.9678464,0.9891492,-0.3866401,0.104256235,blues
1.0,-2.7520287,4.653286,-7.2038984,10.345966,-13.801343,17.352154,-20.950016,24.30248,-27.240343,29.734447,-31.6296,32.783875,-33.197998,32.85267,-31.710678,29.958994,-27.657019,24.874086,-21.804531,18.638088,-15.447454,12.350468,-9.497734,6.9261355,-4.8115234,3.1037898,-1.8150504,0.94138694,-0.37505317,0.09609575,blues
1.0,-2.7403102,4.63858,-7.1920342,10.334513,-13.815034,17.384296,-20.985447,24.364752,-27.35574,29.861721,-31.745373,32.860184,-33.235397,32.87718,-31.695957,29.911793,-27.585205,24.778124,-21.706621,18.547863,-15.325819,12.249206,-9.46188,6.9131937,-4.8179874,3.1276512,-1.8238187,0.94101346,-0.3779388,0.09190209,blues
1.0,-2.670281,4.4703693,-6.957369,10.000732,-13.32248,16.767553,-20.28936,23.572186,-26.495102,28.971476,-30.849503,32.015755,-32.41418,32.09292,-31.020443,29.308817,-27.069344,24.375933,-21.383461,18.332127,-15.225894,12.211671,-9.497063,7.00628,-4.9322767,3.2397919,-1.9317788,1.0212945,-0.45096987,0.14011781,blues
1.0,-2.6822622,4.4058056,-6.816554,9.80947,-12.999297,16.319525,-19.667841,22.754583,-25.488735,27.767359,-29.446512,30.488924,-30.826284,30.407097,-29.30279,27.61166,-25.373295,22.712742,-19.832355,16.88692,-13.9256315,11.062461,-8.469565,6.166444,-4.267893,2.7383208,-1.5865542,0.80720115,-0.32287994,0.083366714,blues
1.0,-2.657082,4.307138,-6.651207,9.560648,-12.644707,15.849841,-19.07799,22.064884,-24.694769,26.906332,-28.513376,29.456856,-29.734037,29.283382,-28.13942,26.443436,-24.258888,21.681522,-18.886383,16.041706,-13.2113285,10.450131,-7.9840746,5.792035,-3.9754627,2.5423653,-1.4497484,0.7208294,-0.26607594,0.057321865,blues
1.0,-3.382196,7.1342297,-12.44936,19.033121,-26.589489,34.40941,-41.945213,48.863132,-54.716934,59.336597,-62.499626,64.08261,-64.16802,62.886543,-60.17917,56.137924,-51.12818,45.36692,-39.129307,32.82528,-26.641497,20.894566,-15.777077,11.354383,-7.683223,4.779564,-2.7077906,1.333585,-0.49758,0.10787934,blues
1.0,-3.3056042,6.700893,-11.531213,17.590965,-24.580904,31.960178,-39.2084,45.99025,-51.728256,56.237125,-59.17616,60.41712,-60.14588,58.37142,-55.18276,50.8573,-45.770977,40.02253,-33.940952,27.954987,-22.205368,16.946415,-12.343083,8.508897,-5.484132,3.265715,-1.7278609,0.7704361,-0.2679752,0.044826508,blues
1.0,-3.5453007,7.4920993,-12.813555,19.406805,-26.957966,34.740566,-42.391857,49.57272,-55.778942,60.67946,-63.959587,65.48149,-65.22658,63.298717,-59.840416,55.12065,-49.47856,43.26926,-36.70629,30.138193,-23.91401,18.184645,-13.13117,8.933029,-5.694724,3.3289266,-1.7216065,0.7583183,-0.24311346,0.047294755,blues
1.0,-3.7938905,8.007065,-13.070523,18.738577,-24.921211,31.070055,-36.846348,42.18518,-46.769573,50.30337,-52.52104,53.407234,-53.0147,51.483932,-48.9869,45.58796,-41.4212,36.727913,-31.785648,26.846045,-22.08448,17.58488,-13.43565,9.801695,-6.835923,4.548755,-2.7867675,1.454181,-0.556759,0.113746695,blues
1.0,-3.5396485,7.568761,-13.277426,20.406904,-28.574532,37.126247,-45.562366,53.611042,-60.64052,66.4367,-70.63331,72.88575,-73.2064,71.6308,-68.26802,63.399124,-57.516785,50.914444,-43.82907,36.702625,-29.76346,23.315117,-17.515118,12.524382,-8.449035,5.256525,-2.986187,1.465529,-0.5505554,0.12631232,blues
1.0,-2.7180872,4.8721747,-7.7333465,10.732214,-13.922199,16.950647,-19.733383,22.302456,-24.318224,25.753834,-26.524221,26.58565,-26.072765,24.978592,-23.263348,21.277678,-18.972303,16.470612,-13.995327,11.493958,-9.185182,7.065828,-5.22463,3.703614,-2.4523818,1.5360781,-0.89256155,0.43877417,-0.17649359,0.055853207,blues
1.0,-2.8883617,5.7220716,-9.630684,14.0291195,-18.958055,23.782322,-28.452347,32.83159,-36.51896,39.492424,-41.538258,42.56339,-42.62708,41.736862,-39.87531,37.327435,-34.112484,30.35728,-26.333475,22.173967,-18.010992,14.058282,-10.460467,7.349799,-4.8377013,2.8976245,-1.5630008,0.71168447,-0.23557355,0.06606673,blues
1.0,-2.941432,4.7100773,-6.5932856,8.932943,-11.455546,13.732275,-15.79878,17.70573,-19.112705,20.084198,-20.60319,20.573463,-20.117973,19.276966,-18.057758,16.504816,-14.78852,12.965474,-11.069667,9.254815,-7.4860663,5.852091,-4.451625,3.261066,-2.2604156,1.4649215,-0.8846015,0.46986184,-0.21613276,0.06954811,blues
1.0,-3.569175,7.3768644,-12.086742,17.3199,-22.860094,28.260492,-33.40104,38.221176,-42.214993,45.119034,-46.76411,47.320194,-46.832047,45.272278,-42.768818,39.404537,-35.45458,31.176762,-26.786648,22.45617,-18.199375,14.197998,-10.68334,7.762785,-5.3728466,3.465098,-2.0383928,1.0321906,-0.4018877,0.093943544,blues
1.0,-3.5070422,7.5339093,-13.47612,21.160402,-30.228786,39.9426,-49.592644,58.829147,-66.8752,73.40615,-78.09687,80.58181,-80.86085,78.929794,-74.895744,69.13176,-62.161278,54.31364,-45.962017,37.705193,-29.85568,22.72601,-16.500454,11.35845,-7.328342,4.304431,-2.27019,1.0159705,-0.34173068,0.07377907,blues
1.0,-3.78958,8.020138,-13.542395,20.279858,-27.771437,35.59726,-43.29239,50.30018,-56.19904,60.768562,-63.752205,65.08727,-64.7688,62.855194,-59.549576,55.03466,-49.498283,43.385212,-37.1277,30.87901,-24.802185,19.205807,-14.2777405,10.129804,-6.8367753,4.3418984,-2.4958644,1.2524023,-0.50651073,0.11785781,blues
1.0,-3.51979,7.065138,-11.65415,17.331684,-23.695583,30.349993,-36.838158,42.717316,-47.659176,51.432842,-53.814426,54.81433,-54.46685,52.848656,-50.118454,46.440365,-42.00992,37.157936,-32.147663,27.0687,-22.09143,17.45179,-13.260103,9.568752,-6.510049,4.1290684,-2.3356705,1.1297305,-0.42984125,0.089614384,blues
1.0,-3.4996648,7.095077,-11.78642,17.346632,-23.383535,29.576643,-35.40929,40.452038,-44.495457,47.36476,-48.950012,49.35259,-48.70131,47.096462,-44.649693,41.468815,-37.687077,33.508816,-29.062138,24.48896,-19.987724,15.791715,-12.019246,8.74148,-6.0327806,3.8662076,-2.2461967,1.1526711,-0.47679836,0.112211056,blues
1.0,-3.4294577,6.8624654,-11.323223,16.589487,-22.391537,28.361177,-34.033054,39.020267,-43.05982,46.01434,-47.81554,48.545776,-48.255016,47.00037,-44.817974,41.831394,-38.23483,34.209175,-29.89361,25.398823,-20.911102,16.648205,-12.758673,9.338562,-6.4829893,4.184738,-2.449657,1.2599099,-0.5100784,0.11780597,blues
1.0,-3.6718202,7.5334415,-12.494493,18.598219,-25.52027,32.81825,-39.941265,46.410408,-51.93619,56.299854,-59.234936,60.66307,-60.60074,59.116436,-56.412678,52.677166,-48.11553,43.013466,-37.596756,32.002415,-26.396423,21.0245,-16.090609,11.716979,-8.035419,5.1271944,-2.9521627,1.4879787,-0.61690146,0.1555066,blues
1.0,-3.7936947,8.035495,-13.71771,20.973227,-29.436981,38.629356,-47.93376,56.670116,-64.39664,70.73569,-75.18216,77.55013,-77.85193,76.11755,-72.58804,67.54751,-61.26044,54.16283,-46.631622,38.979393,-31.579315,24.722,-18.584965,13.292479,-8.965023,5.6378784,-3.2147768,1.6179533,-0.66954774,0.16883132,blues
1.0,-3.2154036,6.444992,-11.078775,16.951181,-23.806538,31.35405,-39.24927,47.188423,-54.447437,60.72508,-65.69759,68.927895,-70.27669,69.81255,-67.47795,63.485565,-58.270096,52.00199,-45.074768,37.953712,-30.81482,24.067099,-17.987148,12.788491,-8.51786,5.213542,-2.8932986,1.4009731,-0.52390385,0.10203294,blues
1.0,-3.368576,6.8893337,-11.787294,17.63614,-24.12247,30.909111,-37.6175,43.905308,-49.256775,53.42648,-56.101063,57.191948,-56.779358,54.976437,-51.830284,47.502396,-42.395187,36.709946,-30.87646,25.119268,-19.604958,14.732895,-10.528792,7.0984373,-4.480002,2.5860636,-1.334727,0.5792343,-0.1738429,0.01313314,blues
1.0,-3.679096,7.5692096,-12.43953,18.101439,-24.206282,30.55225,-36.865482,42.73115,-47.76908,51.775517,-54.52732,55.894367,-55.822414,54.306183,-51.427967,47.378365,-42.453762,37.016766,-31.390749,25.807167,-20.494148,15.681314,-11.466013,7.910124,-5.127698,3.1256042,-1.745306,0.8534906,-0.33531806,0.07387236,blues
1.0,-3.6969974,7.634157,-12.626832,18.579397,-25.106606,31.848204,-38.392708,44.368248,-49.47618,53.44425,-55.952496,56.92662,-56.39154,54.364277,-51.005566,46.56518,-41.278515,35.52757,-29.68661,23.96505,-18.633377,13.977482,-10.0713,6.9296417,-4.5779057,2.9041643,-1.699292,0.8800579,-0.3697487,0.08620991,blues
1.0,-2.3447587,3.7303102,-5.9106903,8.286999,-10.895252,13.632896,-16.263697,18.700258,-20.896069,22.624266,-23.880241,24.603075,-24.689669,24.20632,-23.161446,21.660896,-19.719065,17.487528,-15.170617,12.77549,-10.417999,8.243561,-6.2896595,4.5706506,-3.1890435,2.1022782,-1.2645874,0.6845668,-0.34652108,0.14057033,blues
1.0,-2.876657,4.94738,-7.861779,11.338953,-15.002384,18.7503,-22.281673,25.44975,-27.975388,29.74848,-30.795437,30.95817,-30.266201,28.886702,-26.824327,24.250296,-21.341686,18.187614,-15.031405,12.026018,-9.252869,6.8379607,-4.8086524,3.214281,-2.0339093,1.1798732,-0.62391925,0.29649165,-0.1368229,0.047265176,blues
1.0,-2.4736772,4.100435,-6.6339273,9.493915,-12.734684,16.130974,-19.408062,22.474619,-25.118523,27.184717,-28.57442,29.235847,-29.106647,28.290718,-26.792135,24.738901,-22.266848,19.5277,-16.703537,13.880089,-11.163868,8.638683,-6.4511585,4.6020875,-3.148088,2.0542436,-1.2309797,0.6674024,-0.32705802,0.12110371,blues
1.0,-2.838284,4.9450493,-7.911255,11.381287,-15.234202,19.288256,-23.151096,26.806389,-29.912859,32.369343,-34.132244,34.93702,-34.924957,34.076054,-32.31927,29.975231,-27.050808,23.68933,-20.21633,16.658432,-13.213794,10.144602,-7.3530006,5.0707507,-3.3195043,1.9630837,-1.0893602,0.5226762,-0.22251071,0.07563039,blues
1.0,-2.6148934,4.2991724,-6.788435,9.555695,-12.551376,15.682039,-18.566017,21.247189,-23.487328,25.190552,-26.291887,26.793451,-26.62452,25.797888,-24.451887,22.637413,-20.478615,18.038261,-15.520524,12.9641285,-10.459083,8.171986,-6.0940247,4.312434,-2.9216075,1.8642685,-1.0801564,0.5726446,-0.27722868,0.08725812,blues
1.0,-2.6249704,4.2805624,-6.7591844,9.628193,-12.762307,16.10538,-19.241972,22.22595,-24.83357,26.865452,-28.358442,29.141693,-29.184132,28.54077,-27.184248,25.299543,-22.94869,20.227201,-17.438814,14.607164,-11.778477,9.193531,-6.8941298,4.925721,-3.3582187,2.168787,-1.3067164,0.6968864,-0.34759203,0.12427861,blues
1.0,-2.4033725,3.8057477,-6.0041323,8.351033,-10.93396,13.659247,-16.209957,18.59564,-20.677618,22.313185,-23.448526,24.049435,-24.046677,23.448494,-22.308004,20.734228,-18.788506,16.58735,-14.300694,12.013141,-9.744711,7.6658425,-5.8359632,4.2223983,-2.9361436,1.9549093,-1.1774648,0.62988317,-0.33034608,0.12323354,blues
1.0,-2.9401188,5.209871,-8.381116,12.187126,-16.377985,20.807148,-25.171165,29.305096,-32.90051,35.86828,-38.01885,39.231117,-39.53383,38.855537,-37.19087,34.775936,-31.717384,28.11638,-24.326511,20.40339,-16.48566,12.844369,-9.529884,6.674407,-4.4024353,2.6588044,-1.446793,0.6899862,-0.24502254,0.050663754,blues
1.0,-2.569926,4.3048034,-6.81975,9.68705,-12.891383,16.149,-19.346071,22.296673,-24.798077,26.751038,-28.133936,28.799149,-28.705856,28.014961,-26.593102,24.690622,-22.36645,19.707922,-16.915173,14.097002,-11.30776,8.755002,-6.48748,4.5191255,-3.0029178,1.8478081,-1.0351131,0.5199025,-0.23192818,0.072059,blues
1.0,-2.5403607,4.1278443,-6.5205364,9.218001,-12.130356,15.172532,-18.033354,20.69251,-22.970556,24.693237,-25.893244,26.459417,-26.40157,25.736567,-24.470634,22.794308,-20.715956,18.343014,-15.878241,13.37888,-10.895686,8.622521,-6.5572834,4.7298946,-3.292705,2.1599872,-1.3076644,0.70825696,-0.33868206,0.116494894,blues
1.0,-3.7392092,7.9530277,-13.2208805,19.22219,-25.836603,32.521584,-38.798744,44.51838,-49.24368,52.76061,-54.998295,55.87986,-55.46739,53.78196,-51.00716,47.275024,-42.73263,37.69886,-32.45363,27.187109,-22.03028,17.200611,-12.942672,9.335748,-6.336796,3.9972234,-2.3058157,1.1415385,-0.40967253,0.07522052,blues
1.0,-3.5677052,7.162461,-11.26221,15.670813,-20.551096,25.551517,-30.22056,34.26096,-37.506756,39.85462,-41.194336,41.553543,-40.98025,39.497875,-37.17556,34.159367,-30.66456,26.954796,-23.113981,19.309254,-15.737679,12.424837,-9.437868,6.902894,-4.8488564,3.252384,-2.0339105,1.1231282,-0.49098936,0.12428635,blues
1.0,-3.4377322,6.678324,-10.235293,14.346488,-19.026234,23.619434,-27.97992,32.110214,-35.639877,38.288383,-40.11006,41.15106,-41.308292,40.40955,-38.710777,36.380917,-33.467358,30.02634,-26.29162,22.552387,-18.805315,15.159832,-11.795793,8.844679,-6.2825084,4.1416583,-2.5392318,1.4302169,-0.6329219,0.1625555,blues
1.0,-3.4996326,7.040076,-11.137245,15.805036,-21.026127,26.324133,-31.546434,36.42831,-40.607277,43.845093,-46.119164,47.30385,-47.42372,46.57572,-44.689125,41.832836,-38.20702,34.155727,-29.751846,25.255085,-20.836525,16.612127,-12.798684,9.465551,-6.6620483,4.3974876,-2.6816206,1.4340818,-0.5788018,0.123734474,blues
1.0,-3.7148774,7.812266,-12.888311,18.628542,-24.982014,31.545937,-37.77657,43.437435,-48.165306,51.78987,-54.393562,55.897774,-56.13145,55.037292,-52.78411,49.49237,-45.36698,40.696278,-35.63102,30.341576,-25.020342,19.935425,-15.292072,11.184299,-7.686481,4.8981805,-2.8094292,1.3754922,-0.5437109,0.13363303,blues
1.0,-3.625536,7.3000684,-11.477748,16.02612,-21.030325,26.118362,-30.884922,35.044357,-38.362392,40.690426,-41.98144,42.263325,-41.551888,39.89946,-37.402374,34.166283,-30.469158,26.59933,-22.611956,18.663801,-14.984402,11.672024,-8.714486,6.235729,-4.281927,2.7802372,-1.6586239,0.8356138,-0.32030016,0.078603484,blues
1.0,-3.9031293,8.453503,-14.131196,20.799522,-28.369669,36.431442,-44.47949,51.96229,-58.182648,62.845303,-65.93903,67.312675,-66.90888,64.80333,-61.198177,56.28603,-50.3984,44.027096,-37.370785,30.690647,-24.30512,18.473623,-13.411889,9.182949,-5.841007,3.3878567,-1.7125646,0.6984547,-0.17762098,-0.0016929387,blues
1.0,-3.9592428,8.576507,-14.272605,20.694378,-27.607393,34.66171,-41.45991,47.677773,-52.75517,56.391426,-58.71778,59.694748,-59.234287,57.377533,-54.297546,50.16621,-45.190437,39.82063,-34.273853,28.667126,-23.235643,18.157238,-13.661463,9.879393,-6.795336,4.3644013,-2.529624,1.2558802,-0.4964577,0.11754516,blues
1.0,-3.57895,7.3066587,-11.809361,16.821833,-22.296759,27.782907,-32.866554,37.339592,-40.965065,43.564224,-45.08899,45.527943,-44.845955,43.18547,-40.641705,37.33927,-33.461273,29.334475,-25.111385,20.909723,-16.888838,13.181589,-9.996679,7.284897,-5.0246043,3.2452254,-1.9779005,1.096154,-0.4733303,0.12715386,blues
1.0,-3.6744854,7.5159883,-12.054732,17.267164,-23.291246,29.556276,-35.432674,40.69626,-45.164883,48.527878,-50.554436,51.266823,-50.763474,49.093784,-46.275417,42.50086,-38.14286,33.50482,-28.665339,23.839306,-19.309042,15.152922,-11.410072,8.244038,-5.72495,3.7737954,-2.2732751,1.1830525,-0.53021085,0.16246563,blues
1.0,-2.9292674,4.7565317,-6.831558,9.464258,-12.398582,15.186939,-17.846422,20.380733,-22.442448,24.064634,-25.277903,25.863377,-25.8883,25.400106,-24.383455,22.928944,-21.024656,18.929905,-16.627821,14.200312,-11.840584,9.548475,-7.476903,5.5925856,-3.9854736,2.6970778,-1.6677009,0.93468636,-0.43639722,0.12548457,blues
1.0,-3.1693306,5.51145,-7.9625835,10.986887,-14.465564,17.754528,-20.849066,23.813322,-26.158014,27.9265,-29.243828,29.805414,-29.64254,28.91158,-27.606457,25.724949,-23.41052,20.87461,-18.087797,15.248422,-12.51835,9.908532,-7.5886545,5.5265203,-3.7813847,2.4336443,-1.4292135,0.7197804,-0.21075554,0.0017545416,blues
1.0,-2.9081366,4.6719475,-6.5857162,9.091559,-11.9350605,14.488214,-16.925934,19.288784,-21.128395,22.56676,-23.594471,24.041864,-23.975647,23.42683,-22.421934,20.967436,-19.16283,17.190622,-14.9941435,12.763025,-10.575168,8.455481,-6.552505,4.8491955,-3.406624,2.2286088,-1.3476793,0.73647994,-0.27985537,0.042631686,blues
1.0,-2.9920986,4.9737835,-7.0054545,9.562217,-12.5704565,15.273618,-17.77746,20.210617,-22.183418,23.610888,-24.654613,25.18773,-25.113316,24.599659,-23.61152,22.179012,-20.390663,18.445454,-16.264826,13.971424,-11.769726,9.6117735,-7.589551,5.7943983,-4.242168,2.8914146,-1.8550264,1.0927298,-0.5267817,0.16328283,blues
1.0,-3.2899692,5.9928665,-8.946221,12.533356,-16.64229,20.701403,-24.604967,28.25645,-31.278803,33.658844,-35.433117,36.331398,-36.383907,35.69492,-34.254833,32.14712,-29.475058,26.400772,-23.049952,19.66616,-16.32296,13.02937,-10.049837,7.4614353,-5.2446103,3.454506,-2.0804799,1.0950916,-0.45049363,0.11193239,blues
1.0,-2.9651089,4.847594,-7.0366397,9.933535,-13.182743,16.236847,-19.275412,22.212294,-24.589645,26.558458,-27.99921,28.739054,-28.860153,28.366568,-27.235065,25.560526,-23.487463,21.078373,-18.42276,15.737686,-13.065058,10.486105,-8.149015,6.0785303,-4.3147984,2.8709273,-1.7639794,0.992389,-0.46274072,0.124438904,blues
1.0,-3.0839658,5.261117,-7.6449857,10.714219,-14.273771,17.590643,-20.79625,23.948673,-26.483404,28.433996,-29.97173,30.813059,-30.909136,30.38376,-29.238894,27.479372,-25.273052,22.805618,-20.002722,17.143118,-14.358691,11.63751,-9.125438,6.892017,-4.975691,3.3618426,-2.1137238,1.2196016,-0.56954986,0.15268219,blues
1.0,-3.13217,5.396076,-7.6630545,10.448118,-13.713214,16.74468,-19.558819,22.192831,-24.293766,25.879478,-27.027836,27.507574,-27.366232,26.7441,-25.543509,23.840435,-21.812332,19.594421,-17.057028,14.523377,-12.126854,9.746308,-7.5380354,5.609063,-3.9967697,2.6432009,-1.605003,0.87962717,-0.35900873,0.067939095,blues
1.0,-2.942803,4.894084,-7.2413445,10.224665,-13.6904545,17.052702,-20.274992,23.498966,-26.202133,28.32647,-29.96004,30.919876,-31.102196,30.63116,-29.558546,27.82529,-25.602015,23.089703,-20.26354,17.324009,-14.455206,11.685192,-9.112038,6.824381,-4.8898206,3.2948897,-2.0443292,1.1704568,-0.57699716,0.16892761,blues
1.0,-3.2738569,5.792871,-8.418137,11.624907,-15.318877,18.902205,-22.262531,25.439743,-28.0578,30.047134,-31.540428,32.2875,-32.280357,31.674658,-30.433783,28.535023,-26.207722,23.608515,-20.662884,17.64315,-14.721222,11.846449,-9.197181,6.890956,-4.9069586,3.2674174,-1.9755632,1.1021149,-0.48941666,0.0997813,blues
1.0,-3.6261773,6.873034,-10.200349,14.042386,-18.513144,22.885912,-26.655724,29.850092,-32.311306,33.84929,-34.4631,34.103138,-32.917393,31.137783,-28.738039,25.890253,-22.828836,19.687374,-16.59524,13.701895,-11.049158,8.63449,-6.5523176,4.8707576,-3.4569144,2.2561545,-1.4293094,0.86070454,-0.42195272,0.12572649,blues
